date,close
2025/5/6 9:45,2634.58 
2025/5/6 10:00,2642.83 
2025/5/6 10:15,2641.35 
2025/5/6 10:30,2647.58 
2025/5/6 10:45,2643.99 
2025/5/6 11:00,2642.98 
2025/5/6 11:15,2645.15 
2025/5/6 11:30,2647.55 
2025/5/6 13:15,2647.01 
2025/5/6 13:30,2646.74 
2025/5/6 13:45,2646.97 
2025/5/6 14:00,2644.98 
2025/5/6 14:15,2646.20 
2025/5/6 14:30,2645.29 
2025/5/6 14:45,2646.60 
2025/5/6 15:00,2647.72 
2025/5/7 9:45,2660.68 
2025/5/7 10:00,2660.61 
2025/5/7 10:15,2658.34 
2025/5/7 10:30,2665.29 
2025/5/7 10:45,2662.83 
2025/5/7 11:00,2664.02 
2025/5/7 11:15,2662.31 
2025/5/7 11:30,2665.16 
2025/5/7 13:15,2662.22 
2025/5/7 13:30,2662.74 
2025/5/7 13:45,2663.35 
2025/5/7 14:00,2660.62 
2025/5/7 14:15,2663.36 
2025/5/7 14:30,2664.56 
2025/5/7 14:45,2665.28 
2025/5/7 15:00,2670.70 
2025/5/8 9:45,2679.69 
2025/5/8 10:00,2685.68 
2025/5/8 10:15,2676.17 
2025/5/8 10:30,2681.33 
2025/5/8 10:45,2678.53 
2025/5/8 11:00,2684.73 
2025/5/8 11:15,2690.49 
2025/5/8 11:30,2689.74 
2025/5/8 13:15,2683.91 
2025/5/8 13:30,2680.73 
2025/5/8 13:45,2680.07 
2025/5/8 14:00,2682.69 
2025/5/8 14:15,2682.35 
2025/5/8 14:30,2682.79 
2025/5/8 14:45,2681.65 
2025/5/8 15:00,2679.51 
2025/5/9 9:45,2679.43 
2025/5/9 10:00,2684.05 
2025/5/9 10:15,2682.24 
2025/5/9 10:30,2681.37 
2025/5/9 10:45,2680.22 
2025/5/9 11:00,2681.49 
2025/5/9 11:15,2684.62 
2025/5/9 11:30,2685.43 
2025/5/9 13:15,2685.60 
2025/5/9 13:30,2687.44 
2025/5/9 13:45,2686.31 
2025/5/9 14:00,2687.20 
2025/5/9 14:15,2686.33 
2025/5/9 14:30,2684.95 
2025/5/9 14:45,2686.12 
2025/5/9 15:00,2684.01 
2025/5/12 9:45,2690.08 
2025/5/12 10:00,2693.23 
2025/5/12 10:15,2705.48 
2025/5/12 10:30,2706.92 
2025/5/12 10:45,2698.96 
2025/5/12 11:00,2698.11 
2025/5/12 11:15,2693.90 
2025/5/12 11:30,2693.54 
2025/5/12 13:15,2696.85 
2025/5/12 13:30,2698.61 
2025/5/12 13:45,2697.00 
2025/5/12 14:00,2697.04 
2025/5/12 14:15,2702.90 
2025/5/12 14:30,2702.20 
2025/5/12 14:45,2700.68 
2025/5/12 15:00,2702.62 
2025/5/13 9:45,2705.09 
2025/5/13 10:00,2708.01 
2025/5/13 10:15,2703.86 
2025/5/13 10:30,2706.80 
2025/5/13 10:45,2703.83 
2025/5/13 11:00,2704.47 
2025/5/13 11:15,2707.03 
2025/5/13 11:30,2703.82 
2025/5/13 13:15,2707.39 
2025/5/13 13:30,2707.58 
2025/5/13 13:45,2708.87 
2025/5/13 14:00,2710.19 
2025/5/13 14:15,2710.32 
2025/5/13 14:30,2708.33 
2025/5/13 14:45,2709.07 
2025/5/13 15:00,2708.06 
2025/5/14 9:45,2712.03 
2025/5/14 10:00,2714.49 
2025/5/14 10:15,2713.61 
2025/5/14 10:30,2713.78 
2025/5/14 10:45,2712.60 
2025/5/14 11:00,2718.27 
2025/5/14 11:15,2723.45 
2025/5/14 11:30,2726.75 
2025/5/14 13:15,2739.33 
2025/5/14 13:30,2746.90 
2025/5/14 13:45,2764.85 
2025/5/14 14:00,2751.34 
2025/5/14 14:15,2746.87 
2025/5/14 14:30,2747.00 
2025/5/14 14:45,2754.71 
2025/5/14 15:00,2753.79 
2025/5/15 9:45,2753.96 
2025/5/15 10:00,2746.43 
2025/5/15 10:15,2744.81 
2025/5/15 10:30,2741.92 
2025/5/15 10:45,2745.16 
2025/5/15 11:00,2740.70 
2025/5/15 11:15,2741.78 
2025/5/15 11:30,2743.82 
2025/5/15 13:15,2743.09 
2025/5/15 13:30,2739.50 
2025/5/15 13:45,2740.63 
2025/5/15 14:00,2740.82 
2025/5/15 14:15,2737.84 
2025/5/15 14:30,2742.20 
2025/5/15 14:45,2739.78 
2025/5/15 15:00,2740.30 
2025/5/16 9:45,2723.88 
2025/5/16 10:00,2724.55 
2025/5/16 10:15,2713.77 
2025/5/16 10:30,2706.96 
2025/5/16 10:45,2709.97 
2025/5/16 11:00,2712.48 
2025/5/16 11:15,2711.48 
2025/5/16 11:30,2711.69 
2025/5/16 13:15,2714.62 
2025/5/16 13:30,2713.56 
2025/5/16 13:45,2712.16 
2025/5/16 14:00,2711.79 
2025/5/16 14:15,2711.52 
2025/5/16 14:30,2712.77 
2025/5/16 14:45,2714.41 
2025/5/16 15:00,2716.66 
2025/5/19 9:45,2709.40 
2025/5/19 10:00,2704.12 
2025/5/19 10:15,2705.36 
2025/5/19 10:30,2701.53 
2025/5/19 10:45,2704.39 
