date,close
2025/5/1 21:45,40862.63 
2025/5/1 22:00,40788.97 
2025/5/1 22:15,40908.22 
2025/5/1 22:30,40995.77 
2025/5/1 22:45,40969.31 
2025/5/1 23:00,41038.88 
2025/5/1 23:15,41048.26 
2025/5/1 23:30,41063.73 
2025/5/1 23:45,40995.43 
2025/5/2 0:00,40876.98 
2025/5/2 0:15,40868.20 
2025/5/2 0:30,40838.17 
2025/5/2 0:45,40841.40 
2025/5/2 1:00,40795.84 
2025/5/2 1:15,40912.38 
2025/5/2 1:30,40917.32 
2025/5/2 1:45,40846.18 
2025/5/2 2:00,40854.04 
2025/5/2 2:15,40929.21 
2025/5/2 2:30,40922.23 
2025/5/2 2:45,40936.84 
2025/5/2 3:00,40907.46 
2025/5/2 3:15,40910.30 
2025/5/2 3:30,40946.83 
2025/5/2 3:45,40919.75 
2025/5/2 4:00,40752.96 
2025/5/2 21:45,41192.03 
2025/5/2 22:00,41100.34 
2025/5/2 22:15,41173.42 
2025/5/2 22:30,41254.76 
2025/5/2 22:45,41167.95 
2025/5/2 23:00,41210.19 
2025/5/2 23:15,41173.14 
2025/5/2 23:30,41089.22 
2025/5/2 23:45,41191.39 
2025/5/3 0:00,41239.79 
2025/5/3 0:15,41382.19 
2025/5/3 0:30,41342.34 
2025/5/3 0:45,41365.52 
2025/5/3 1:00,41356.95 
2025/5/3 1:15,41313.16 
2025/5/3 1:30,41302.74 
2025/5/3 1:45,41312.40 
2025/5/3 2:00,41300.76 
2025/5/3 2:15,41342.74 
2025/5/3 2:30,41330.08 
2025/5/3 2:45,41340.87 
2025/5/3 3:00,41290.52 
2025/5/3 3:15,41276.81 
2025/5/3 3:30,41354.86 
2025/5/3 3:45,41365.61 
2025/5/3 4:00,41317.43 
2025/5/5 21:45,41146.47 
2025/5/5 22:00,41168.75 
2025/5/5 22:15,41220.98 
2025/5/5 22:30,41272.54 
2025/5/5 22:45,41313.56 
2025/5/5 23:00,41360.70 
2025/5/5 23:15,41347.51 
2025/5/5 23:30,41344.65 
2025/5/5 23:45,41336.60 
2025/5/6 0:00,41385.36 
2025/5/6 0:15,41412.54 
2025/5/6 0:30,41421.82 
2025/5/6 0:45,41418.73 
2025/5/6 1:00,41415.73 
2025/5/6 1:15,41388.23 
2025/5/6 1:30,41349.30 
2025/5/6 1:45,41394.18 
2025/5/6 2:00,41412.22 
2025/5/6 2:15,41441.33 
2025/5/6 2:30,41423.54 
2025/5/6 2:45,41425.24 
2025/5/6 3:00,41390.59 
2025/5/6 3:15,41351.05 
2025/5/6 3:30,41298.62 
2025/5/6 3:45,41294.72 
2025/5/6 4:00,41218.83 
2025/5/6 21:45,40905.86 
2025/5/6 22:00,40842.35 
2025/5/6 22:15,40960.04 
2025/5/6 22:30,41047.06 
2025/5/6 22:45,41049.36 
2025/5/6 23:00,41058.05 
2025/5/6 23:15,41047.94 
2025/5/6 23:30,41072.10 
2025/5/6 23:45,41008.88 
2025/5/7 0:00,40974.52 
2025/5/7 0:15,41142.95 
2025/5/7 0:30,41000.64 
2025/5/7 0:45,40942.37 
2025/5/7 1:00,40882.20 
2025/5/7 1:15,40952.96 
2025/5/7 1:30,40905.57 
2025/5/7 1:45,40816.32 
2025/5/7 2:00,40798.29 
2025/5/7 2:15,40824.87 
2025/5/7 2:30,40920.34 
2025/5/7 2:45,40906.37 
2025/5/7 3:00,40950.84 
2025/5/7 3:15,40912.81 
2025/5/7 3:30,40921.95 
2025/5/7 3:45,40939.75 
2025/5/7 4:00,40829.00 
2025/5/7 21:45,41071.83 
2025/5/7 22:00,41069.43 
2025/5/7 22:15,41031.78 
2025/5/7 22:30,41060.76 
2025/5/7 22:45,41060.82 
2025/5/7 23:00,40988.93 
2025/5/7 23:15,40965.36 
2025/5/7 23:30,41036.02 
2025/5/7 23:45,41077.73 
2025/5/8 0:00,41085.15 
2025/5/8 0:15,41100.98 
2025/5/8 0:30,41048.92 
2025/5/8 0:45,41134.89 
2025/5/8 1:00,41204.31 
2025/5/8 1:15,41225.85 
2025/5/8 1:30,41190.63 
2025/5/8 1:45,41111.60 
2025/5/8 2:00,41045.06 
2025/5/8 2:15,40856.42 
2025/5/8 2:30,40955.66 
2025/5/8 2:45,41079.32 
2025/5/8 3:00,41174.74 
2025/5/8 3:15,41112.92 
2025/5/8 3:30,40953.78 
2025/5/8 3:45,41149.13 
2025/5/8 4:00,41113.97 
2025/5/8 21:45,41338.14 
2025/5/8 22:00,41297.16 
2025/5/8 22:15,41204.71 
2025/5/8 22:30,41335.02 
2025/5/8 22:45,41306.03 
2025/5/8 23:00,41218.78 
2025/5/8 23:15,41330.47 
2025/5/8 23:30,41496.50 
2025/5/8 23:45,41682.98 
2025/5/9 0:00,41648.37 
2025/5/9 0:15,41692.72 
2025/5/9 0:30,41672.46 
2025/5/9 0:45,41741.85 
2025/5/9 1:00,41760.81 
2025/5/9 1:15,41698.61 
2025/5/9 1:30,41690.42 
2025/5/9 1:45,41648.76 
2025/5/9 2:00,41564.17 
2025/5/9 2:15,41619.38 
2025/5/9 2:30,41598.15 
2025/5/9 2:45,41668.33 
2025/5/9 3:00,41627.87 
2025/5/9 3:15,41582.31 
2025/5/9 3:30,41666.38 
2025/5/9 3:45,41583.53 
2025/5/9 4:00,41368.45 
2025/5/9 21:45,41417.49 
2025/5/9 22:00,41454.48 
2025/5/9 22:15,41440.73 
2025/5/9 22:30,41313.19 
2025/5/9 22:45,41283.98 
2025/5/9 23:00,41290.90 
2025/5/9 23:15,41261.61 
2025/5/9 23:30,41281.19 
2025/5/9 23:45,41300.57 
2025/5/10 0:00,41344.01 
2025/5/10 0:15,41256.83 
2025/5/10 0:30,41211.98 
2025/5/10 0:45,41184.78 
