date,close
2025/5/1 22:30,5639.83 
2025/5/1 23:30,5650.27 
2025/5/2 0:30,5620.67 
2025/5/2 1:30,5630.13 
2025/5/2 2:30,5635.95 
2025/5/2 3:30,5637.76 
2025/5/2 4:00,5604.14 
2025/5/2 22:30,5679.92 
2025/5/2 23:30,5663.83 
2025/5/3 0:30,5689.68 
2025/5/3 1:30,5685.49 
2025/5/3 2:30,5694.32 
2025/5/3 3:30,5693.96 
2025/5/3 4:00,5686.67 
2025/5/5 22:30,5653.85 
2025/5/5 23:30,5665.55 
2025/5/6 0:30,5674.27 
2025/5/6 1:30,5669.11 
2025/5/6 2:30,5679.00 
2025/5/6 3:30,5665.05 
2025/5/6 4:00,5650.38 
2025/5/6 22:30,5622.95 
2025/5/6 23:30,5633.67 
2025/5/7 0:30,5623.11 
2025/5/7 1:30,5613.48 
2025/5/7 2:30,5621.73 
2025/5/7 3:30,5624.71 
2025/5/7 4:00,5606.91 
2025/5/7 22:30,5635.46 
2025/5/7 23:30,5608.70 
2025/5/8 0:30,5609.00 
2025/5/8 1:30,5630.03 
2025/5/8 2:30,5596.91 
2025/5/8 3:30,5596.57 
2025/5/8 4:00,5631.28 
2025/5/8 22:30,5661.57 
2025/5/8 23:30,5679.64 
2025/5/9 0:30,5704.93 
2025/5/9 1:30,5709.14 
2025/5/9 2:30,5697.30 
2025/5/9 3:30,5707.16 
2025/5/9 4:00,5663.94 
2025/5/9 22:30,5659.36 
2025/5/9 23:30,5661.40 
2025/5/10 0:30,5655.09 
2025/5/10 1:30,5655.85 
2025/5/10 2:30,5658.62 
2025/5/10 3:30,5665.59 
2025/5/10 4:00,5659.91 
2025/5/12 22:30,5797.68 
2025/5/12 23:30,5804.32 
2025/5/13 0:30,5809.40 
2025/5/13 1:30,5829.40 
2025/5/13 2:30,5835.49 
2025/5/13 3:30,5830.47 
2025/5/13 4:00,5844.19 
2025/5/13 22:30,5885.30 
2025/5/13 23:30,5894.37 
2025/5/14 0:30,5892.80 
2025/5/14 1:30,5899.19 
2025/5/14 2:30,5895.80 
2025/5/14 3:30,5901.03 
2025/5/14 4:00,5886.55 
2025/5/14 22:30,5890.98 
2025/5/14 23:30,5895.60 
2025/5/15 0:30,5895.50 
2025/5/15 1:30,5879.33 
2025/5/15 2:30,5883.82 
2025/5/15 3:30,5886.50 
2025/5/15 4:00,5892.58 
2025/5/15 22:30,5873.13 
2025/5/15 23:30,5898.47 
2025/5/16 0:30,5907.09 
2025/5/16 1:30,5921.99 
2025/5/16 2:30,5909.21 
2025/5/16 3:30,5901.98 
2025/5/16 4:00,5916.93 
2025/5/16 22:30,5923.24 
2025/5/16 23:30,5923.09 
2025/5/17 0:30,5935.02 
2025/5/17 1:30,5945.29 
2025/5/17 2:30,5946.79 
2025/5/17 3:30,5952.57 
2025/5/17 4:00,5958.38 
2025/5/19 22:30,5935.31 
2025/5/19 23:30,5936.71 
2025/5/20 0:30,5953.61 
2025/5/20 1:30,5964.33 
2025/5/20 2:30,5950.31 
2025/5/20 3:30,5948.26 
2025/5/20 4:00,5963.60 
2025/5/20 22:30,5942.11 
2025/5/20 23:30,5947.16 
2025/5/21 0:30,5939.83 
2025/5/21 1:30,5947.27 
2025/5/21 2:30,5921.38 
2025/5/21 3:30,5926.16 
2025/5/21 4:00,5940.46 
2025/5/21 22:30,5910.06 
2025/5/21 23:30,5930.78 
2025/5/22 0:30,5930.69 
2025/5/22 1:30,5858.89 
2025/5/22 2:30,5865.76 
2025/5/22 3:30,5835.34 
2025/5/22 4:00,5844.61 
2025/5/22 22:30,5840.90 
2025/5/22 23:30,5839.62 
2025/5/23 0:30,5855.63 
2025/5/23 1:30,5858.66 
2025/5/23 2:30,5867.80 
2025/5/23 3:30,5877.14 
2025/5/23 4:00,5842.01 
2025/5/23 22:30,5788.88 
2025/5/23 23:30,5796.47 
2025/5/24 0:30,5799.38 
2025/5/24 1:30,5823.60 
2025/5/24 2:30,5818.22 
2025/5/24 3:30,5810.35 
2025/5/24 4:00,5802.82 
2025/5/27 22:30,5890.27 
2025/5/27 23:30,5899.81 
2025/5/28 0:30,5905.37 
2025/5/28 1:30,5913.18 
2025/5/28 2:30,5918.62 
2025/5/28 3:30,5914.87 
2025/5/28 4:00,5921.54 
2025/5/28 22:30,5914.37 
2025/5/28 23:30,5905.88 
2025/5/29 0:30,5910.49 
2025/5/29 1:30,5914.49 
2025/5/29 2:30,5912.25 
2025/5/29 3:30,5906.84 
2025/5/29 4:00,5888.55 
2025/5/29 22:30,5912.46 
2025/5/29 23:30,5918.92 
2025/5/30 0:30,5902.24 
2025/5/30 1:30,5905.36 
2025/5/30 2:30,5892.36 
2025/5/30 3:30,5900.73 
2025/5/30 4:00,5912.17 
2025/5/30 22:30,5906.58 
2025/5/30 23:30,5902.91 
2025/5/31 0:30,5860.03 
2025/5/31 1:30,5869.54 
2025/5/31 2:30,5893.86 
2025/5/31 3:30,5917.26 
2025/5/31 4:00,5911.69 
2025/6/2 22:30,5895.67 
2025/6/2 23:30,5895.93 
2025/6/3 0:30,5904.03 
2025/6/3 1:30,5909.23 
2025/6/3 2:30,5925.46 
2025/6/3 3:30,5933.77 
2025/6/3 4:00,5935.94 
2025/6/3 22:30,5948.43 
2025/6/3 23:30,5959.46 
2025/6/4 0:30,5971.18 
2025/6/4 1:30,5978.17 
2025/6/4 2:30,5972.02 
2025/6/4 3:30,5972.75 
2025/6/4 4:00,5970.37 
2025/6/4 22:30,5986.88 
2025/6/4 23:30,5980.73 
2025/6/5 0:30,5969.98 
2025/6/5 1:30,5983.36 
2025/6/5 2:30,5986.05 
2025/6/5 3:30,5980.64 
2025/6/5 4:00,5970.81 
2025/6/5 22:30,5971.31 
2025/6/5 23:30,5996.47 
2025/6/6 0:30,5989.33 
2025/6/6 1:30,5974.63 
2025/6/6 2:30,5963.01 
2025/6/6 3:30,5933.86 
2025/6/6 4:00,5939.30 
2025/6/6 22:30,6001.03 
2025/6/6 23:30,5994.25 
2025/6/7 0:30,5996.00 
2025/6/7 1:30,5991.84 
2025/6/7 2:30,6005.32 
2025/6/7 3:30,6002.90 
2025/6/7 4:00,6000.36 
2025/6/9 22:30,6006.77 
2025/6/9 23:30,6001.15 
2025/6/10 0:30,6007.23 
2025/6/10 1:30,6017.12 
2025/6/10 2:30,6019.36 
2025/6/10 3:30,6014.07 
2025/6/10 4:00,6005.88 
2025/6/10 22:30,6020.89 
2025/6/10 23:30,6020.42 
2025/6/11 0:30,6027.61 
2025/6/11 1:30,6027.66 
2025/6/11 2:30,6018.38 
2025/6/11 3:30,6035.50 
2025/6/11 4:00,6038.81 
2025/6/11 22:30,6057.11 
2025/6/11 23:30,6051.20 
2025/6/12 0:30,6040.42 
2025/6/12 1:30,6052.09 
2025/6/12 2:30,6016.00 
2025/6/12 3:30,6015.74 
2025/6/12 4:00,6022.24 
2025/6/12 22:30,6033.73 
2025/6/12 23:30,6032.55 
2025/6/13 0:30,6038.86 
2025/6/13 1:30,6038.10 
2025/6/13 2:30,6036.88 
2025/6/13 3:30,6041.52 
2025/6/13 4:00,6045.26 
2025/6/13 22:30,5975.94 
2025/6/13 23:30,6013.18 
2025/6/14 0:30,6016.65 
2025/6/14 1:30,6003.78 
2025/6/14 2:30,5979.46 
2025/6/14 3:30,5970.96 
2025/6/14 4:00,5976.97 
2025/6/16 22:30,6046.73 
2025/6/16 23:30,6040.09 
2025/6/17 0:30,6037.18 
2025/6/17 1:30,6040.34 
2025/6/17 2:30,6032.39 
2025/6/17 3:30,6027.41 
2025/6/17 4:00,6033.11 
2025/6/17 22:30,6018.69 
2025/6/17 23:30,6011.69 
2025/6/18 0:30,6018.69 
2025/6/18 1:30,5997.55 
2025/6/18 2:30,5980.02 
2025/6/18 3:30,5988.85 
2025/6/18 4:00,5982.72 
2025/6/18 22:30,6014.66 
2025/6/18 23:30,6007.49 
2025/6/19 0:30,6001.44 
2025/6/19 1:30,5994.88 
2025/6/19 2:30,5999.65 
2025/6/19 3:30,5976.24 
2025/6/19 4:00,5980.87 
2025/6/19 22:30,5980.87 
2025/6/20 22:30,5985.09 
2025/6/20 23:30,5974.76 
2025/6/21 0:30,5972.74 
2025/6/21 1:30,5960.49 
2025/6/21 2:30,5972.20 
2025/6/21 3:30,5958.26 
2025/6/21 4:00,5967.84 
2025/6/23 22:30,5999.67 
2025/6/23 23:30,5988.54 
2025/6/24 0:30,5966.28 
2025/6/24 1:30,6000.78 
2025/6/24 2:30,6007.63 
2025/6/24 3:30,6015.92 
2025/6/24 4:00,6025.17 
2025/6/24 22:30,6069.43 
2025/6/24 23:30,6081.43 
2025/6/25 0:30,6089.35 
2025/6/25 1:30,6087.55 
2025/6/25 2:30,6093.75 
2025/6/25 3:30,6098.80 
2025/6/25 4:00,6092.18 
2025/6/25 22:30,6100.67 
2025/6/25 23:30,6095.03 
2025/6/26 0:30,6093.41 
2025/6/26 1:30,6093.68 
2025/6/26 2:30,6087.20 
2025/6/26 3:30,6094.89 
2025/6/26 4:00,6092.16 
2025/6/26 22:30,6123.10 
2025/6/26 23:30,6125.04 
2025/6/27 0:30,6132.65 
2025/6/27 1:30,6135.35 
2025/6/27 2:30,6140.86 
2025/6/27 3:30,6140.22 
2025/6/27 4:00,6141.02 
2025/6/27 22:30,6172.99 
2025/6/27 23:30,6176.73 
2025/6/28 0:30,6186.95 
2025/6/28 1:30,6177.35 
2025/6/28 2:30,6147.33 
2025/6/28 3:30,6147.28 
2025/6/28 4:00,6173.07 
2025/6/30 22:30,6189.34 
2025/6/30 23:30,6184.76 
2025/7/1 0:30,6185.77 
2025/7/1 1:30,6188.22 
2025/7/1 2:30,6183.92 
2025/7/1 3:30,6202.19 
2025/7/1 4:00,6204.95 
2025/7/1 22:30,6193.55 
2025/7/1 23:30,6195.04 
2025/7/2 0:30,6196.04 
2025/7/2 1:30,6203.33 
2025/7/2 2:30,6202.68 
2025/7/2 3:30,6205.33 
2025/7/2 4:00,6198.01 
2025/7/2 22:30,6209.67 
2025/7/2 23:30,6210.22 
2025/7/3 0:30,6214.32 
2025/7/3 1:30,6217.58 
2025/7/3 2:30,6218.68 
2025/7/3 3:30,6220.31 
2025/7/3 4:00,6227.42 
2025/7/3 22:30,6271.53 
2025/7/3 23:30,6275.88 
2025/7/4 0:30,6279.72 
2025/7/4 1:30,6279.35 
2025/7/7 22:30,6252.23 
2025/7/7 23:30,6242.79 
2025/7/8 0:30,6228.29 
2025/7/8 1:30,6223.49 
2025/7/8 2:30,6201.71 
2025/7/8 3:30,6216.91 
2025/7/8 4:00,6229.98 
2025/7/8 22:30,6221.97 
2025/7/8 23:30,6220.92 
2025/7/9 0:30,6240.96 
2025/7/9 1:30,6229.74 
2025/7/9 2:30,6228.55 
2025/7/9 3:30,6227.11 
2025/7/9 4:00,6225.52 
2025/7/9 22:30,6256.68 
2025/7/9 23:30,6243.69 
2025/7/10 0:30,6240.28 
2025/7/10 1:30,6245.62 
2025/7/10 2:30,6250.88 
2025/7/10 3:30,6257.68 
2025/7/10 4:00,6263.26 
2025/7/10 22:30,6258.04 
2025/7/10 23:30,6276.39 
2025/7/11 0:30,6276.97 
2025/7/11 1:30,6282.60 
2025/7/11 2:30,6287.72 
2025/7/11 3:30,6283.54 
2025/7/11 4:00,6280.46 
2025/7/11 22:30,6262.44 
2025/7/11 23:30,6254.58 
2025/7/12 0:30,6260.78 
2025/7/12 1:30,6265.52 
2025/7/12 2:30,6263.91 
2025/7/12 3:30,6266.55 
2025/7/12 4:00,6259.75 
2025/7/14 22:30,6248.25 
2025/7/14 23:30,6261.81 
2025/7/15 0:30,6260.83 
2025/7/15 1:30,6268.83 
2025/7/15 2:30,6271.15 
2025/7/15 3:30,6268.72 
2025/7/15 4:00,6268.56 
2025/7/15 22:30,6277.27 
2025/7/15 23:30,6272.96 
2025/7/16 0:30,6263.48 
2025/7/16 1:30,6259.27 
2025/7/16 2:30,6267.37 
2025/7/16 3:30,6254.37 
2025/7/16 4:00,6243.76 
2025/7/16 22:30,6245.49 
2025/7/16 23:30,6234.32 
2025/7/17 0:30,6237.26 
2025/7/17 1:30,6252.14 
2025/7/17 2:30,6255.11 
2025/7/17 3:30,6262.54 
2025/7/17 4:00,6263.70 
2025/7/17 22:30,6275.44 
2025/7/17 23:30,6287.63 
2025/7/18 0:30,6289.63 
2025/7/18 1:30,6291.05 
2025/7/18 2:30,6299.92 
2025/7/18 3:30,6300.30 
2025/7/18 4:00,6297.36 
2025/7/18 22:30,6293.76 
2025/7/18 23:30,6296.72 
2025/7/19 0:30,6290.08 
2025/7/19 1:30,6290.35 
2025/7/19 2:30,6291.42 
2025/7/19 3:30,6294.68 
2025/7/19 4:00,6296.79 
2025/7/21 22:30,6333.57 
2025/7/21 23:30,6333.07 
2025/7/22 0:30,6328.02 
2025/7/22 1:30,6335.18 
2025/7/22 2:30,6332.16 
2025/7/22 3:30,6315.17 
2025/7/22 4:00,6305.60 
2025/7/22 22:30,6290.71 
2025/7/22 23:30,6297.55 
2025/7/23 0:30,6292.37 
2025/7/23 1:30,6310.89 
2025/7/23 2:30,6304.95 
2025/7/23 3:30,6312.66 
2025/7/23 4:00,6309.62 
2025/7/23 22:30,6326.80 
2025/7/23 23:30,6328.40 
2025/7/24 0:30,6337.25 
2025/7/24 1:30,6341.48 
2025/7/24 2:30,6353.14 
2025/7/24 3:30,6354.11 
2025/7/24 4:00,6358.91 
2025/7/24 22:30,6368.44 
2025/7/24 23:30,6375.70 
2025/7/25 0:30,6365.75 
2025/7/25 1:30,6374.06 
2025/7/25 2:30,6377.81 
2025/7/25 3:30,6375.26 
2025/7/25 4:00,6363.35 
2025/7/25 22:30,6375.33 
2025/7/25 23:30,6380.82 
2025/7/26 0:30,6388.24 
2025/7/26 1:30,6391.09 
2025/7/26 2:30,6393.48 
2025/7/26 3:30,6393.34 
2025/7/26 4:00,6388.64 
2025/7/28 22:30,6397.66 
2025/7/28 23:30,6391.01 
2025/7/29 0:30,6394.13 
2025/7/29 1:30,6383.34 
2025/7/29 2:30,6379.97 
2025/7/29 3:30,6379.85 
2025/7/29 4:00,6389.77 
2025/7/29 22:30,6397.40 
2025/7/29 23:30,6372.85 
2025/7/30 0:30,6376.35 
2025/7/30 1:30,6382.68 
2025/7/30 2:30,6373.41 
2025/7/30 3:30,6371.45 
2025/7/30 4:00,6370.86 
2025/7/30 22:30,6382.66 
2025/7/30 23:30,6373.76 
2025/7/31 0:30,6385.68 
2025/7/31 1:30,6382.36 
2025/7/31 2:30,6387.71 
2025/7/31 3:30,6337.90 
2025/7/31 4:00,6362.90 
2025/7/31 22:30,6407.88 
2025/7/31 23:30,6382.61 
