date,close
2025/5/1 22:30,40995.77 
2025/5/1 23:30,41063.73 
2025/5/2 0:30,40838.17 
2025/5/2 1:30,40917.32 
2025/5/2 2:30,40922.23 
2025/5/2 3:30,40946.83 
2025/5/2 4:00,40752.96 
2025/5/2 22:30,41254.76 
2025/5/2 23:30,41089.22 
2025/5/3 0:30,41342.34 
2025/5/3 1:30,41302.74 
2025/5/3 2:30,41330.08 
2025/5/3 3:30,41354.86 
2025/5/3 4:00,41317.43 
2025/5/5 22:30,41272.54 
2025/5/5 23:30,41344.65 
2025/5/6 0:30,41421.82 
2025/5/6 1:30,41349.30 
2025/5/6 2:30,41423.54 
2025/5/6 3:30,41298.62 
2025/5/6 4:00,41218.83 
2025/5/6 22:30,41047.06 
2025/5/6 23:30,41072.10 
2025/5/7 0:30,41000.64 
2025/5/7 1:30,40905.57 
2025/5/7 2:30,40920.34 
2025/5/7 3:30,40921.95 
2025/5/7 4:00,40829.00 
2025/5/7 22:30,41060.76 
2025/5/7 23:30,41036.02 
2025/5/8 0:30,41048.92 
2025/5/8 1:30,41190.63 
2025/5/8 2:30,40955.66 
2025/5/8 3:30,40953.78 
2025/5/8 4:00,41113.97 
2025/5/8 22:30,41335.02 
2025/5/8 23:30,41496.50 
2025/5/9 0:30,41672.46 
2025/5/9 1:30,41690.42 
2025/5/9 2:30,41598.15 
2025/5/9 3:30,41666.38 
2025/5/9 4:00,41368.45 
2025/5/9 22:30,41313.19 
2025/5/9 23:30,41281.19 
2025/5/10 0:30,41211.98 
2025/5/10 1:30,41232.59 
2025/5/10 2:30,41240.30 
2025/5/10 3:30,41283.29 
2025/5/10 4:00,41249.38 
2025/5/12 22:30,42176.52 
2025/5/12 23:30,42189.18 
2025/5/13 0:30,42172.30 
2025/5/13 1:30,42303.60 
2025/5/13 2:30,42362.07 
2025/5/13 3:30,42338.63 
2025/5/13 4:00,42410.10 
2025/5/13 22:30,42282.68 
2025/5/13 23:30,42266.13 
2025/5/14 0:30,42214.39 
2025/5/14 1:30,42278.65 
2025/5/14 2:30,42222.67 
2025/5/14 3:30,42243.10 
2025/5/14 4:00,42140.43 
2025/5/14 22:30,42218.34 
2025/5/14 23:30,42149.67 
2025/5/15 0:30,42089.21 
2025/5/15 1:30,41988.18 
2025/5/15 2:30,42015.55 
2025/5/15 3:30,42051.33 
2025/5/15 4:00,42051.06 
2025/5/15 22:30,41920.35 
2025/5/15 23:30,42130.19 
2025/5/16 0:30,42168.64 
2025/5/16 1:30,42244.09 
2025/5/16 2:30,42232.39 
2025/5/16 3:30,42284.14 
2025/5/16 4:00,42322.75 
2025/5/16 22:30,42365.73 
2025/5/16 23:30,42347.20 
2025/5/17 0:30,42432.78 
2025/5/17 1:30,42543.34 
2025/5/17 2:30,42592.83 
2025/5/17 3:30,42629.48 
2025/5/17 4:00,42654.74 
2025/5/19 22:30,42602.81 
2025/5/19 23:30,42561.16 
2025/5/20 0:30,42734.14 
2025/5/20 1:30,42808.44 
2025/5/20 2:30,42722.96 
2025/5/20 3:30,42709.54 
2025/5/20 4:00,42792.07 
2025/5/20 22:30,42696.41 
2025/5/20 23:30,42725.74 
2025/5/21 0:30,42649.67 
2025/5/21 1:30,42693.87 
2025/5/21 2:30,42533.12 
2025/5/21 3:30,42586.63 
2025/5/21 4:00,42677.24 
2025/5/21 22:30,42311.21 
2025/5/21 23:30,42350.40 
2025/5/22 0:30,42335.56 
2025/5/22 1:30,41880.21 
2025/5/22 2:30,41973.61 
2025/5/22 3:30,41810.13 
2025/5/22 4:00,41860.44 
2025/5/22 22:30,41771.37 
2025/5/22 23:30,41824.00 
2025/5/23 0:30,41919.20 
2025/5/23 1:30,41967.16 
2025/5/23 2:30,42043.15 
2025/5/23 3:30,42085.01 
2025/5/23 4:00,41859.09 
2025/5/23 22:30,41545.48 
2025/5/23 23:30,41588.86 
2025/5/24 0:30,41597.80 
2025/5/24 1:30,41741.11 
2025/5/24 2:30,41714.84 
2025/5/24 3:30,41649.18 
2025/5/24 4:00,41603.07 
2025/5/27 22:30,42076.90 
2025/5/27 23:30,42173.03 
2025/5/28 0:30,42226.55 
2025/5/28 1:30,42252.69 
2025/5/28 2:30,42312.46 
2025/5/28 3:30,42297.54 
2025/5/28 4:00,42343.65 
2025/5/28 22:30,42312.78 
2025/5/28 23:30,42197.68 
2025/5/29 0:30,42235.65 
2025/5/29 1:30,42251.15 
2025/5/29 2:30,42232.44 
2025/5/29 3:30,42176.12 
2025/5/29 4:00,42098.70 
2025/5/29 22:30,42158.63 
2025/5/29 23:30,42155.99 
2025/5/30 0:30,42032.81 
2025/5/30 1:30,42113.75 
2025/5/30 2:30,42075.88 
2025/5/30 3:30,42144.32 
2025/5/30 4:00,42215.73 
2025/5/30 22:30,42258.78 
2025/5/30 23:30,42224.23 
2025/5/31 0:30,41995.58 
2025/5/31 1:30,42079.82 
2025/5/31 2:30,42221.63 
2025/5/31 3:30,42357.81 
2025/5/31 4:00,42270.07 
2025/6/2 22:30,42070.15 
2025/6/2 23:30,42037.77 
2025/6/3 0:30,42043.23 
2025/6/3 1:30,42064.92 
2025/6/3 2:30,42213.52 
2025/6/3 3:30,42276.48 
2025/6/3 4:00,42305.48 
2025/6/3 22:30,42327.35 
2025/6/3 23:30,42409.54 
2025/6/4 0:30,42489.58 
2025/6/4 1:30,42532.80 
2025/6/4 2:30,42543.90 
2025/6/4 3:30,42520.73 
2025/6/4 4:00,42519.64 
2025/6/4 22:30,42591.81 
2025/6/4 23:30,42560.39 
2025/6/5 0:30,42490.99 
2025/6/5 1:30,42561.74 
2025/6/5 2:30,42566.07 
2025/6/5 3:30,42516.06 
2025/6/5 4:00,42427.74 
2025/6/5 22:30,42385.61 
2025/6/5 23:30,42554.46 
2025/6/6 0:30,42556.65 
2025/6/6 1:30,42507.36 
2025/6/6 2:30,42442.88 
2025/6/6 3:30,42267.32 
2025/6/6 4:00,42319.74 
2025/6/6 22:30,42821.10 
2025/6/6 23:30,42680.82 
2025/6/7 0:30,42709.24 
2025/6/7 1:30,42652.00 
2025/6/7 2:30,42739.24 
2025/6/7 3:30,42772.65 
2025/6/7 4:00,42762.87 
2025/6/9 22:30,42657.82 
2025/6/9 23:30,42657.69 
